"TIF District ID","TIF District Name","Year TIF Ends","Category Description","Line Item Description","Fund and Project Balances","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","Through End Date"
"T-030","Near North","2033","Current Obligations","CDOT - DSS - Lighting - Sedgwick, North to Division","$-38,357","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-030","Near North","2033","Current Obligations","CDOT - Lighting - decorative pole replacement","$-8,954","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-030","Near North","2033","Current Obligations","CDOT - Neighborhood Lighting Improvements","$-473,871","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-030","Near North","2033","Current Obligations","CDOT - Resurfacing - Oak, Orleans to Wells; Hobbie, Crosby to Larrabee","$-63","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-030","Near North","2033","Current Obligations","CDOT - Traffic Signal - Halsted/Blackhawk","$-190,982","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-030","Near North","2033","Current Obligations","CHA-DPD-DOH Visioning Near North","$-500,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-030","Near North","2033","Current Obligations","CHA Transformation - Demolition - old Near North H.S.","$-2,073,147","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-030","Near North","2033","Current Obligations","CHA Transformation - DPD - Study - Near North CHA-DPD-DOH Visioning","$0","$-500,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-030","Near North","2033","Current Obligations","CPL - Capital Strategic Plan","$0","$-6,173","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-030","Near North","2033","Current Obligations","DOH - Oak and Larrabee Phase I","$0","$-3,370,000","$-3,370,000","$-3,370,000","$-3,370,000","$0","$0","$0","$0","$0","$0","$0"
"T-030","Near North","2033","Current Obligations","DOH - Parkside Four Phase 3","$0","$-16,400,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-030","Near North","2033","Current Obligations","DPD - Central Area Plan - Phase 2","$0","$-85,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-030","Near North","2033","Current Obligations","DPD - Professional Services - 24th Year Extension","$-1,904","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-030","Near North","2033","Current Obligations","DPD - RDA - After School Matters  - Orleans Teen Center","$0","$-5,000,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-030","Near North","2033","Current Obligations","DPD - Study - Chicago Central City Framework Plan","$-85,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-030","Near North","2033","Current Obligations","DPD - Study - North Branch Industrial Corridor Planning Study","$-297","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-030","Near North","2033","Current Obligations","DPD - TIF Plan Amendment - 12 Year Extension - Near North TIF","$-126,954","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-030","Near North","2033","Current Obligations","IGA - CPD - Near North Park Athletic Field","$0","$-3,150,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-030","Near North","2033","Current Obligations","IGA - CPD - Park 598 - add'l funding","$0","$0","$-1,250,000","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-030","Near North","2033","Current Obligations","IGA - CPD - Seward Park","$-666,879","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-030","Near North","2033","Current Obligations","IGA - CPS - Franklin E.S. - Plumbing","$0","$-2,860,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-030","Near North","2033","Current Obligations","IGA - CPS - George Manierre ES (""BAS"")","$0","$-405,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-030","Near North","2033","Current Obligations","IGA - CPS - Manierre E.S. - MEP/Plumbing/Fire Alarm/Roof/Masonry","$0","$-6,952,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-030","Near North","2033","Current Obligations","IGA - CPS - Payton H.S.","$-1,876,209","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-030","Near North","2033","Current Obligations","IGA - CPS - Skinner North E.S. - MEP","$0","$-5,750,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-030","Near North","2033","Current Obligations","IGA - CPS - Skinner North - Roof/Masonry","$0","$-4,700,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-030","Near North","2033","Current Obligations","IGA - Parks - Seward Park","$0","$-400,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-030","Near North","2033","Current Obligations","Program Administration","$0","$-521,381","$-536,137","$-550,893","$-565,649","$-580,405","$-595,161","$-609,918","$-624,674","$-639,430","$0","$0"
"T-030","Near North","2033","Current Obligations","RDA - North Town Village - Phase 1 - CHA","$0","$-26,254,328","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-030","Near North","2033","Current Obligations","RDA - Parkside 4 - Phase 3","$0","$-19,150,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-030","Near North","2033","Current Obligations","RDA - Parkside at Old Town Ph II-B","$-357,192","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-030","Near North","2033","Fund Balance","FY 2024 Year End Available Fund Balance","$193,128,439","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-030","Near North","2033","Revenue","Collection Loss","$0","$-2,172,122","$-2,172,122","$-2,172,122","$-2,241,482","$-2,241,482","$-2,241,482","$-2,312,924","$-2,312,924","$-2,312,924","$0","$0"
"T-030","Near North","2033","Revenue","Property Tax Extension","$0","$45,018,264","$45,018,264","$45,018,264","$46,455,798","$46,455,798","$46,455,798","$47,936,460","$47,936,460","$47,936,460","$0","$0"
"T-030","Near North","2033","Surplus","Surplus TIF Funds - FY 2025","$0","$-126,767,621","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-166","North Pullman","2033","Current Obligations","CDOT - ADA Polling Place - Corliss Early College Stem","$-2,314","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-166","North Pullman","2033","Current Obligations","CDOT - Bike Lanes - Protected - 2023","$-382,729","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-166","North Pullman","2033","Current Obligations","CDOT - Lighting - Neighborhood Lighting Improvements","$-922,949","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-166","North Pullman","2033","Current Obligations","CDOT - Pullman Garden - Curb Gutter Sidewalk Lighting - 100600-10699 S Cottage Grove Ave","$-110,012","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-166","North Pullman","2033","Current Obligations","CDOT - Sidewalk installation - 10000-10300 Cottage Grove","$-54,298","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-166","North Pullman","2033","Current Obligations","DPD - Pullman Hotel Project","$0","$0","$-1,431,911","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-166","North Pullman","2033","Current Obligations","IGA - CPD - Gately Park","$0","$-1,500,000","$-750,000","$-1,500,000","$-750,000","$0","$0","$0","$0","$0","$0","$0"
"T-166","North Pullman","2033","Current Obligations","IGA - Parks - Gately Stadium","$0","$0","$0","$0","$0","$-10,000,000","$0","$0","$0","$0","$0","$0"
"T-166","North Pullman","2033","Current Obligations","NIF","$-63,627","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-166","North Pullman","2033","Current Obligations","Program Administration","$0","$-31,283","$-32,168","$-33,053","$-33,939","$-34,824","$-35,710","$-36,595","$-37,480","$-38,366","$0","$0"
"T-166","North Pullman","2033","Current Obligations","RDA - Gotham Greens","$-420,459","$-840,918","$-434,646","$-436,936","$-457,961","$-316,456","$-312,541","$-307,994","$-312,814","$-311,369","$0","$0"
"T-166","North Pullman","2033","Current Obligations","RDA - Pullman Park","$-30,000","$-589,288","$-582,556","$-579,756","$-620,531","$-621,675","$-620,681","$-657,550","$-654,431","$-658,819","$0","$0"
"T-166","North Pullman","2033","Current Obligations","RDA - Whole Foods Distribution","$-798,741","$-798,741","$-840,769","$-839,171","$-476,019","$-539,961","$-539,759","$-538,521","$-606,247","$-1,235,391","$0","$0"
"T-166","North Pullman","2033","Fund Balance","FY 2024 Year End Available Fund Balance","$7,875,558","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-166","North Pullman","2033","Revenue","Collection Loss","$0","$-109,911","$-109,911","$-109,911","$-115,748","$-115,748","$-115,748","$-122,036","$-122,036","$-122,036","$0","$0"
"T-166","North Pullman","2033","Revenue","Property Tax Extension","$0","$3,826,020","$3,826,020","$3,826,020","$4,029,216","$4,029,216","$4,029,216","$4,248,110","$4,248,110","$4,248,110","$0","$0"
"T-166","North Pullman","2033","Transfers Between TIF Districts","From Roseland Michigan TIF - RDA - Whole Foods Distribution","$0","$150,000","$145,000","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-166","North Pullman","2033","Transfers Between TIF Districts","From Stony Island Burnside TIF - Gately Park","$0","$1,500,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-166","North Pullman","2033","Transfers Between TIF Districts","From Stony Island Burnside TIF - IGA - Parks - Gately Studium","$0","$0","$0","$0","$0","$5,500,000","$0","$0","$0","$0","$0","$0"
"T-166","North Pullman","2033","Transfers Between TIF Districts","To Lake Calumet TIF - Infrastructure","$0","$0","$-1,431,911","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-064","Northwest Industrial Corridor","2034","Current Obligations","2FM - CIP - Northwest Fleet Maintenance Facility Envelope &amp; Equipment Upgrades","$0","$-3,200,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-064","Northwest Industrial Corridor","2034","Current Obligations","2FM - Public Safety Training Academy - Community Programming & Design Analysis - Phase II","$0","$-250,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-064","Northwest Industrial Corridor","2034","Current Obligations","2FM - Public Safety Training Academy - Professional services - real estate consulting","$0","$-100,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-064","Northwest Industrial Corridor","2034","Current Obligations","AIS - DSS - Ferdinand Maintenance Garage - 4233 W Ferdinand - improvements","$-472,930","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-064","Northwest Industrial Corridor","2034","Current Obligations","AIS - Northwest Material Recycling - 750 N Kilbourn Ave","$-121,546","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-064","Northwest Industrial Corridor","2034","Current Obligations","AIS - Public Safety Training Academy - site prep and environmental review","$-15,793","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-064","Northwest Industrial Corridor","2034","Current Obligations","CDOT - 2023 Pedestrian Safety Improvement Program","$-83,091","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-064","Northwest Industrial Corridor","2034","Current Obligations","CDOT - 2023 Underpass Rehab Program","$-1,610,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-064","Northwest Industrial Corridor","2034","Current Obligations","CDOT - ADA Polling Place - Nash/Grand/Lloyd/Hermosa/Orr Schools","$-66,869","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-064","Northwest Industrial Corridor","2034","Current Obligations","CDOT - Alley Resurfacing - 37th Ward","$-114,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-064","Northwest Industrial Corridor","2034","Current Obligations","CDOT - Arterial and Residentail Lighting Improvements - 28th Ward","$0","$-970,873","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-064","Northwest Industrial Corridor","2034","Current Obligations","CDOT - Arterial Resurfacing - Kilbourn Ave, 632-800 N","$-35,119","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-064","Northwest Industrial Corridor","2034","Current Obligations","CDOT - Bike Lanes - Protected - 2023","$-270,366","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-064","Northwest Industrial Corridor","2034","Current Obligations","CDOT - Chicago Ave Streetscape (Humboldt Park ISW Corridor)","$-910,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-064","Northwest Industrial Corridor","2034","Current Obligations","CDOT - Complete Street Improvement - West Side","$0","$-6,048,900","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-064","Northwest Industrial Corridor","2034","Current Obligations","CDOT - DSS - Traffic signal - Cicero/Dickens","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-064","Northwest Industrial Corridor","2034","Current Obligations","CDOT - Lake to Kinzie & Carroll - Cicero to Kilpatrick Reconstruction","$-740,300","$-2,100,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-064","Northwest Industrial Corridor","2034","Current Obligations","CDOT - Lighting  - 4 blocks / poles - 10 blocks - Ward 28","$-13,724","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-064","Northwest Industrial Corridor","2034","Current Obligations","CDOT - Lighting - decorative pole replacement","$-9,175","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-064","Northwest Industrial Corridor","2034","Current Obligations","CDOT - Neighborhood Lighting Improvements","$-2,163,711","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-064","Northwest Industrial Corridor","2034","Current Obligations","CDOT - North Ave Viaducts - 4600 W and 4614 W","$0","$-1,000,000","$-1,000,000","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-064","Northwest Industrial Corridor","2034","Current Obligations","CDOT - Street improvements - Kilbourn, Chicago to Ohio","$-997,356","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-064","Northwest Industrial Corridor","2034","Current Obligations","CDOT - Street resurfacing - Fullerton, Lockwood to Kostner","$-204,648","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-064","Northwest Industrial Corridor","2034","Current Obligations","CDOT - Street resurfacing - Garfield Park","$-62,845","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-064","Northwest Industrial Corridor","2034","Current Obligations","CDOT - Traffic Signal - Kolin/Chicago","$-715,742","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-064","Northwest Industrial Corridor","2034","Current Obligations","CDOT - Traffic Signals - Westside","$-187,500","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-064","Northwest Industrial Corridor","2034","Current Obligations","DPD - Professional services","$-1","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-064","Northwest Industrial Corridor","2034","Current Obligations","DPD - Real Estate Disposition - AIS - Environmental/Title/Appraisal - 627 N Harding Ave (vacant property - old Wright E.S. site)","$-46,831","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-064","Northwest Industrial Corridor","2034","Current Obligations","DPD - SBIF Ordinance 2025","$0","$-2,000,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-064","Northwest Industrial Corridor","2034","Current Obligations","DPD - SBIF Program","$-3,378,424","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-064","Northwest Industrial Corridor","2034","Current Obligations","DPD - TIF Plan Amendment - 12-Year Extension - Northwest Industrial","$-180,216","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-064","Northwest Industrial Corridor","2034","Current Obligations","DPD - TIF Works Program","$-475,360","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-064","Northwest Industrial Corridor","2034","Current Obligations","DPD - TIF Works Program","$-1,616,683","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-064","Northwest Industrial Corridor","2034","Current Obligations","IGA - CPD - Park 0125 - Hermosa Park - Roof/Interior Repairs/Ballfield Lighting","$-650,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-064","Northwest Industrial Corridor","2034","Current Obligations","IGA - CPS - Lloyd E.S. - BAS","$0","$-600,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-064","Northwest Industrial Corridor","2034","Current Obligations","IGA - CPS - McNair E.S. - BAS","$0","$-250,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-064","Northwest Industrial Corridor","2034","Current Obligations","ISW - Admin - Phase I - Corridor 01 - Additional Funding","$0","$-46,643","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-064","Northwest Industrial Corridor","2034","Current Obligations","ISW - Admin - Phase I - Corridor 02 - Additional Funding","$0","$-23,328","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-064","Northwest Industrial Corridor","2034","Current Obligations","ISW - Admin - Phase I - Corridor 03 - Additional Funding","$0","$-10,762","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-064","Northwest Industrial Corridor","2034","Current Obligations","ISW - Phase I - Corridor 01 - Admin","$-4,783","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-064","Northwest Industrial Corridor","2034","Current Obligations","Program Administration","$0","$-243,346","$-250,233","$-257,120","$-264,008","$-270,895","$-277,782","$-284,669","$-291,556","$-298,443","$-305,330","$0"
"T-064","Northwest Industrial Corridor","2034","Current Obligations","RDA - MLRP-Merlin LLC","$-12,422","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-064","Northwest Industrial Corridor","2034","Fund Balance","FY 2024 Year End Available Fund Balance","$64,888,887","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-064","Northwest Industrial Corridor","2034","Revenue","Collection Loss","$0","$-2,013,523","$-2,013,523","$-2,013,523","$-2,100,515","$-2,100,515","$-2,100,515","$-2,190,375","$-2,190,375","$-2,190,375","$-2,283,075","$0"
"T-064","Northwest Industrial Corridor","2034","Revenue","Property Tax Extension","$0","$23,319,736","$23,319,736","$23,319,736","$24,327,239","$24,327,239","$24,327,239","$25,367,961","$25,367,961","$25,367,961","$26,441,572","$0"
"T-064","Northwest Industrial Corridor","2034","Surplus","Surplus TIF Funds - FY 2025","$0","$-35,764,313","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-064","Northwest Industrial Corridor","2034","Transfers Between TIF Districts","To Austin Commercial TIF - Invest South West Program","$0","$-5,800,000","$-5,800,000","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-064","Northwest Industrial Corridor","2034","Transfers Between TIF Districts","To Madison Austin TIF - Invest South West Program","$0","$-11,000,000","$-4,000,000","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-064","Northwest Industrial Corridor","2034","TRR - Hold","CDOT - Street Resurfacing - 28th Ward","$0","$-65,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-064","Northwest Industrial Corridor","2034","TRR - Preliminary Agenda","IGA - Parks - Hermosa Facility Improvement","$0","$0","$-4,250,000","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-161","Ogden/Pulaski","2032","Current Obligations","CDOT - Alley construction - Cullerton, Kildare, 21st St, Kostner","$0","$-295,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-161","Ogden/Pulaski","2032","Current Obligations","CDOT - Alley reconstruction - 13th St, Karlov, Kevdale, 14th St","$0","$-219,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-161","Ogden/Pulaski","2032","Current Obligations","CDOT - Arterial Resurfacing - 16th St, 4400-4600 W","$-23,615","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-161","Ogden/Pulaski","2032","Current Obligations","CDOT - Arterial Resurfacing - Kostner, 1500-2200 S","$-164,699","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-161","Ogden/Pulaski","2032","Current Obligations","CDOT - CTA - Traffic Signal - Left-Turn - Pulaski/Cermak - Design","$0","$-50,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-161","Ogden/Pulaski","2032","Current Obligations","CDOT - Kedzie Neighborhood Connector Bikeway","$-266,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-161","Ogden/Pulaski","2032","Current Obligations","CDOT - Lighting - Cullerton, Pulaski to Keeler","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-161","Ogden/Pulaski","2032","Current Obligations","CDOT - Lighting - Smart - residential - Ward 24","$-82,474","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-161","Ogden/Pulaski","2032","Current Obligations","CDOT - Neighborhood Lighting Improvements","$-2,016,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-161","Ogden/Pulaski","2032","Current Obligations","CDOT - Pedestrian Improvements - 3925 W Cermak","$-150,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-161","Ogden/Pulaski","2032","Current Obligations","CDOT - Pedestrian Improvements - 3925 W Cermak-Addn'l","$0","$-100,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-161","Ogden/Pulaski","2032","Current Obligations","CDOT - Sidewalk/curb/gutter repairs - ISW - Corridor 04","$-29,218","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-161","Ogden/Pulaski","2032","Current Obligations","CDOT - Walk To Transit - Design and construction","$-201,400","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-161","Ogden/Pulaski","2032","Current Obligations","CPL - Capital Strategic Plan","$0","$-6,173","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-161","Ogden/Pulaski","2032","Current Obligations","DPD - Corridor Manager Program 2025","$0","$-100,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-161","Ogden/Pulaski","2032","Current Obligations","DPD - Environmental remediation - Phase 1 - 3410 W Ogden Ave","$-711","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-161","Ogden/Pulaski","2032","Current Obligations","DPD - Pre-Development Services Consultant - Opportunity Sites","$-66,468","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-161","Ogden/Pulaski","2032","Current Obligations","DPD - Real Estate Disposition - AIS - Environmental/Title/Appraisal - 2221 S Lawndale Ave (vacant property - old Paderewski E.S. site)","$-62,069","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-161","Ogden/Pulaski","2032","Current Obligations","DPD - SBIF Program","$-1,410,800","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-161","Ogden/Pulaski","2032","Current Obligations","DPD - Study - SW Industrial Corridors - Transportation/Distribution/Logistics Uses","$0","$-1,950","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-161","Ogden/Pulaski","2032","Current Obligations","DPD - TIF Admin - TIF designation costs","$0","$-100,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-161","Ogden/Pulaski","2032","Current Obligations","IGA - CPS - Cardenas - Playground Replacement - 2345 S Millard Ave","$0","$-550,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-161","Ogden/Pulaski","2032","Current Obligations","ISW - Admin - Phase I - Corridor 04 - Additional Funding","$0","$-123,750","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-161","Ogden/Pulaski","2032","Current Obligations","ISW - Phase I - Corridor 04 - Admin","$-52,588","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-161","Ogden/Pulaski","2032","Current Obligations","Program Administration","$0","$-13,680","$-14,068","$-14,455","$-14,842","$-15,229","$-15,616","$-16,003","$-16,391","$0","$0","$0"
"T-161","Ogden/Pulaski","2032","Current Obligations","RDA - Grace Manor Apts","$0","$-3,666,667","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-161","Ogden/Pulaski","2032","Fund Balance","FY 2024 Year End Available Fund Balance","$4,888,961","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-161","Ogden/Pulaski","2032","Proposed Transfers","From Roosevelt Cicero TIF - Traffic signals","$0","$450,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-161","Ogden/Pulaski","2032","Revenue","Collection Loss","$0","$-1,331,754","$-1,331,754","$-1,331,754","$-1,472,904","$-1,472,904","$-1,472,904","$-1,618,288","$-1,618,288","$0","$0","$0"
"T-161","Ogden/Pulaski","2032","Revenue","Property Tax Extension","$0","$6,147,574","$6,147,574","$6,147,574","$6,799,140","$6,799,140","$6,799,140","$7,470,254","$7,470,254","$0","$0","$0"
"T-161","Ogden/Pulaski","2032","Transfers Between TIF Districts","From Midwest TIF - Invest South West Program","$0","$4,995,019","$0","$3,204,034","$0","$0","$0","$0","$0","$0","$0","$0"
"T-161","Ogden/Pulaski","2032","Transfers Between TIF Districts","From Midwest TIF - RDA - Grace Manor Apts","$0","$5,100,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-053","Pilsen Industrial Corridor","2034","Current Obligations","AIS - DSS  - Forestry/Rodent HQ - 2352 S Ashland - life/safety, MEP, interior & exterior renovations","$-46,719","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-053","Pilsen Industrial Corridor","2034","Current Obligations","AIS - Environmental assessment/remediation","$-7,745","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-053","Pilsen Industrial Corridor","2034","Current Obligations","CDOT - Arterial resurfacing - 2020","$-24,498","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-053","Pilsen Industrial Corridor","2034","Current Obligations","CDOT - Arterial resurfacing - 2020","$-3,250","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-053","Pilsen Industrial Corridor","2034","Current Obligations","CDOT - Bike Lanes - Protected","$-51,013","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-053","Pilsen Industrial Corridor","2034","Current Obligations","CDOT - Bridge - Canal St Bascule - 2021 S Canal St - structural repairs and sidewalk replacement","$0","$0","$-2,400,000","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-053","Pilsen Industrial Corridor","2034","Current Obligations","CDOT - Bridge - Cermak Rd Bascule - 501 W Cermak - sidewalk replacement","$-1,658,278","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-053","Pilsen Industrial Corridor","2034","Current Obligations","CDOT - Bridge - Halsted St - replacement - construction","$0","$0","$0","$-10,000,000","$-37,000,000","$0","$0","$0","$0","$0","$0","$0"
"T-053","Pilsen Industrial Corridor","2034","Current Obligations","CDOT - Bridge - Halsted St - replacement - design/environmental","$-2,115,786","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-053","Pilsen Industrial Corridor","2034","Current Obligations","CDOT - Bridge - Loomis St - repairs","$-1,246,794","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-053","Pilsen Industrial Corridor","2034","Current Obligations","CDOT - Bridge - Structural Rehab - 3100 S Western Ave","$-1,832,750","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-053","Pilsen Industrial Corridor","2034","Current Obligations","CDOT - Bridge - Western Ave - repairs","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-053","Pilsen Industrial Corridor","2034","Current Obligations","CDOT - Bridge - Western Ave / Sanitary Ship Canal - Replacement","$0","$0","$-20,000,000","$-30,000,000","$0","$0","$0","$0","$0","$0","$0","$0"
"T-053","Pilsen Industrial Corridor","2034","Current Obligations","CDOT - Lighting - decorative pole replacement","$-7,522","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
